App Name,Publisher Name,Publisher Domain,Categorie,Installations,Rating Score,Rating Number,Developer Email
CSE - CNIM,ProwebCE,,Lifestyle,100,0,0,applimobile@prowebce.com
Start Connect,Toyota France Financement,https://start-connect.start-confort.fr,Lifestyle,50,0,0,mobile@johnpaul.com
Pourim,Beth Loubavitch Paris IDF,https://www.tsedakapp.com,Lifestyle,1000,4.65,40,bethloubavitch.france@gmail.com
Wouf Wouf,Wouf Wouf SAS,https://www.woufwouf.com/,Lifestyle,500,3.6666667,27,woufwoufsas@gmail.com
Click&Boat – Location de bateaux,Click & Boat,https://www.clickandboat.com/,Lifestyle,50000,3.61,183,contact@clickandboat.com
Slime Simulator Time: Make Super ASMR,Freeday Studio,http://freedaystudio.com,Lifestyle,10000000,3.5857918,26089,contact@freedaystudio.com
Been Together - Been Love Memory,Mobile Technical,,Lifestyle,10000,4.38,166,colorstyle.apps@gmail.com
emage-me,1Kubator,https://emage-me.com,Lifestyle,1000,4.428571,7,contact.app@emage-me.com
Cizzo,WeldonMagazines,http://www.e-dition.be,Lifestyle,100,0,0,jan@e-dition.be
"Life360 - Localiser Famille, GPS Tracker",Life360,http://www.life360.com,Lifestyle,50000000,4.5155606,1201061,feedback@life360.com
Quiz Prize,François Batist,,Lifestyle,50,0,0,batistjobdev@gmail.com
fond d'écran noir: Darkify,Helper Team,,Lifestyle,10000000,4.4768734,81158,helperdevs@gmail.com
Trucs et astuces de grand-mère,InSyncApp,http://www.insyncapp.com,Lifestyle,100000,4.4684687,1118,didier.gayraud@gmail.com
Messages De La Journée Des Femmes 2020,Lighapps,,Lifestyle,500,0,0,yassindevtech@gmail.com
La Galerie,Mercialys,http://www.mercialys.fr,Lifestyle,50000,2.22,416,mercialys@gmail.com
HOALI,ImmersionTools - subOceana,http://www.hoali.org,Lifestyle,10000,3.1686747,83,support@hoali.org
BeMyEye - Gagner de l'argent,BeMyEye - Earn Money,https://www.bemyeye.com,Lifestyle,1000000,4.27957,18819,support@bemyeye.com
Acoris Mutuelles,MutLab,https://www.acorismutuelles.fr/,Lifestyle,1000,4.4,5,samir.boumaraf@mutlab.fr
H&M – on aime la mode,H&M,https://www.hm.com,Lifestyle,10000000,4.515691,388661,hmmobileapps@hm.com
Leroy Merlin - Bricolage et Décoration,Leroy Merlin France,https://www.leroymerlin.fr/v3/p/l-application-leroy-merlin-l1501010872,Lifestyle,1000000,4.240488,14172,app.mobile@leroymerlin.fr
US Light Robot  Speed Hero :City Rescue Mission,lime Studio,,Lifestyle,50000,4.9,179,limestudio92@gmail.com
Astrofun - Life Coach,Bg Mobil Tech,https://www.astrofunapp.com,Lifestyle,1000000,1.5394737,4593,support@astrofunapp.com
Tinder Lite,Tinder,https://tinder.com,Lifestyle,100000,2.88,482,help@gotinder.com
Homelight Connected,BaByliss France,http://www.babyliss.com,Lifestyle,50000,3.45,200,be_mobile@conair.com
GUROJA - Chat vidéo en direct,Coconut Live Inc.,,Lifestyle,50000,4.14,191,help@coconutlive.com
GiFi,Profil-Web,http://www.profil-web.fr,Lifestyle,1000000,4.160038,10601,olivier@profil-web.fr
Super Light Speed Hero Robot Rescue Mission,ProjectXame,,Lifestyle,100000,4.75,228,aaqibmuhammad302@gmail.com
Happy Pineapple Fun,Pineapple Corporate,,Lifestyle,100000,3.63,835,pineapplecorporate@gmail.com
Sous-marin Robot Transformation: Requin Attaque,Brilliant Gamez,,Lifestyle,500000,4.61,521,brilliantgamez@gmail.com
liteWill: register will online,OLOGRAPHE PTE. LTD.,http://www.litewill.com,Lifestyle,1000,0,0,helpdesk@litewill.com
sauvetage d'animaux robot héros vitesse légère,IA Game Studio,,Lifestyle,500000,3.89,634,Apnagamestudio@gmail.com
Whoog,Whoog SAS,http://www.whoog.com,Lifestyle,50000,4.21,941,development@whoog.com
SmartThings,"Samsung Electronics Co.,  Ltd.",https://help.content.samsung.com,Lifestyle,100000000,4.4199843,403701,noreply.sec@samsung.com
Dejbox,Dejbox Service,https://www.dejbox.fr,Lifestyle,50000,2.58,157,brigade@dejbox.fr
TP-Link Tapo,"TP-LINK Technologies Co., Ltd.",https://www.tapo.com,Lifestyle,50000,4.67,887,feedback.tapo@tp-link.com
UTAMU APP,BIGplan Apps,,Lifestyle,10000,4.3962264,53,bigplan12018@gmail.com
Light Police Speed Hero,Apple Games Studio,,Lifestyle,10000,4.92,114,applegamesstudio@gmail.com
MyEdenred France,Edenred,https://www.myedenred.fr,Lifestyle,500000,3.1243093,3652,myedenredappandroid-FR@edenred.com
"Roomster: Chambre a louer, Se loger & Colocataires",Roomster Corp.,https://www.roomster.com,Lifestyle,1000000,4.519629,18559,android@roomster.com
Fonts Plus - Stylish Fancy fonts & emoji Keyboard,Appz Store,,Lifestyle,500000,3.55,888,rngangani4592@gmail.com
Meilleurs Agents,Meilleursagents,https://www.meilleursagents.com,Lifestyle,10000,3.0215054,93,app@meilleursagents.com
Xiaomi Home,Xiaomi Inc.,http://home.mi.com,Lifestyle,10000000,4.3034563,249005,miot-feedback@xiaomi.com
SVD,SVD - sivasdescalzo,http://www.sivasdescalzo.com,Lifestyle,100000,2.24,729,google@sivasdescalzo.com
Gorilla Robot Transformation :Super Robot Hero War,InterBolt Games,http://www.interboltgames.com,Lifestyle,100000,4.45,100,interboltgames@gmail.com
Free dating for adults,Dating corner LD.,,Lifestyle,10000,4.2,177,magulibarno@gmail.com
Recettes Minceur Saine Facile 2020,Devo3DietApps,,Lifestyle,100,4.8,5,contactme@fastfooddietplans.com
Connected - Localisateur de famille - Tracker GPS,Kayisoft,https://kayisoft.net,Lifestyle,10000,,,connected.support@kayisoft.net
"Muslim Pro: Horaire de Prière, Adhan, Coran, Qibla",Muslim Pro Limited,https://muslimpro.com/,Lifestyle,50000000,4.6456428,1444770,support@muslimpro.com
Essonne Habitat Locataires,Essonne Habitat,http://essonne-habitat.fr,Lifestyle,1000,1,7,service.informatique@essia.fr
The HorseMap,The Horse Map,https://www.thehorsemap.com/,Lifestyle,100,4.8,5,dune@thehorsemap.com
Bong24H,Yir Tech,,Lifestyle,5000,3.72,25,nguyenviettri205@gmail.com
Uno Tamu,BIGplan Apps,,Lifestyle,1000,4.571429,14,bigplan12018@gmail.com
Mariage Parfait,Zankyou,http://www.zankyou.com/,Lifestyle,100000,4.616279,1738,help@zankyou.com
blanc tigre Robot Transformation Jeu - Voiture,Game Scapes Inc,http://gamescapesinc.com,Lifestyle,1000000,4.008547,1228,gamescapesinc@gmail.com
SLOWLY - Partagez votre passion au monde,Slowly Communications Ltd.,https://www.getslowly.com,Lifestyle,1000000,4.5030413,44480,support@getslowly.com
Amazon Alexa,Amazon Mobile LLC,http://www.amazon.com/,Lifestyle,10000000,4.3353467,224959,echo-support@amazon.com
En volant Robot Monstre un camion Bataille 2019,Robot Life Games,,Lifestyle,100000,3.86,261,feedbackrobotlifegames@gmail.com
AlloVoisins - le coup de pouce du quotidien,AlloVoisins,http://www.allovoisins.com,Lifestyle,1000000,4.2720847,22684,android@allovoisins.com
"Rituals - Pour la maison, le corps et l'esprit",Rituals Cosmetics,https://www.rituals.com,Lifestyle,100000,4,449,rituals.developer@rituals.com
Happy Apps Mpce 2020,ABC American Cab,,Lifestyle,10000,3.1209676,124,abcamericancab@gmail.com
Slunt Simulator Funtime: Créer ASMR,Nixel technology Game,,Lifestyle,50000,3.7216494,97,qingwenma86@gmail.com
Bumble - Des rencontres,Bumble Holding Limited,http://bumble.com/,Lifestyle,10000000,3.6601498,161410,feedback@bumble.com
SeLoger neuf - Immobilier neuf,SeLoger,https://www.selogerneuf.com,Lifestyle,50000,4.453608,97,android@seloger.com
"Family Place: agenda partagé, messagerie familiale",Orange SA,http://assistance.orange.fr/mobile-tablette/tous-les-mobiles-et-tablettes/installer-et-utiliser/communiquer/family-place/family-place-presentation-_130985-143987,Lifestyle,100000,4.4459457,3734,support.familyplace@orange.com
Phrases du jour - automatique,Dev.android,,Lifestyle,100000,4.32,339,dev.saidos@gmail.com
jet ski robot sous-marin transformée de guerre sou,Brilliant Gamez,http://www.brilliantgamez.com,Lifestyle,100000,4.2,185,brilliantstudioz801@gmail.com
Fruits et légumes de saison,Quoidonc.com,https://quoidonc.com,Lifestyle,10000,4.423077,26,sebastien@quoidonc.com
robot autobus scolaire volant jeux de robot héros,Centaurus Games,http://www.centaurusgames.co,Lifestyle,1000000,4.6,1286,centaurusgamerz@gmail.com
Calendrier Ramadan 2020: heure de prière et recher,Al-Qalam Islamic Apps,https://alqurantextbook.blogspot.com,Lifestyle,100000,4.579439,1130,manchestorapps@gmail.com
Coiffure Simulateur - SimFront,Almo Systems,http://almosys.com,Lifestyle,5000,4.1666665,6,admin@almosys.com
🐼 Cute Panda - The Virtual Pet,winkypinky,http://www.winkypinky.com,Lifestyle,5000,4.9666667,30,winkypinkdev@gmail.com
héros de robot de vitesse légère,Freaking Games,,Lifestyle,100000,4.41,213,gamescastle2016@gmail.com
Merlin Voyance 3D,Horoscope2320,http://www.laiguillecreuse.online,Lifestyle,1000,4.85,20,horoscope2320@gmail.com
Stickman Offroad Transporter Truck Cargo,GamePark,,Lifestyle,100000,4.1,150,feedbackgamepark@gmail.com
Widget du jour J. de couple,PRINC,http://princ.dothome.co.kr,Lifestyle,500000,4.548148,5437,princcorporation@gmail.com
La mode Célébrité Cheveux Salon : Maquillage Et,Happy Melon Games,,Lifestyle,100000,3.87,242,happymellon.feedback9@gmail.com
lion colère attaque ville jeux d'animaux sauvages,Centaurus Games,,Lifestyle,50000,4.69,188,centaurusgamerz@gmail.com
Club Orchestra mag,Flippad,https://fr.shop-orchestra.com/,Lifestyle,1000,0,0,contact@orchestra-premaman.com
tir de requin: attaque de chasse à la plage,Gamestr,,Lifestyle,100000,4.925234,1088,gamestr2019@gmail.com
Stickman Ville Construction Pelle,GamePark,,Lifestyle,1000000,4.13,1112,feedbackgamepark@gmail.com
PulpByl'Orangebleue,L'Orange Bleue by Obiz,https://pulp.lorangebleue.fr/,Lifestyle,10000,2.695122,82,lorangebleue.obiz@gmail.com
ShareTheMeal: Faites un don à la charité,United Nations,https://www.sharethemeal.org,Lifestyle,500000,4.825893,20328,support@sharethemeal.org
Flying Police Eagle Bike Robot Hero: Robot Games,Falcon Gamerz,http://www.falcongamerz.com,Lifestyle,1000000,4.6125655,4029,falcongamerz2019@gmail.com
DeutschlandCard,DeutschlandCard GmbH,http://www.deutschlandcard.de,Lifestyle,1000000,4.3868785,106599,kundenanfrage@deutschlandcard.de
Pensée du jour : phrases & proverbes,meryZh,,Lifestyle,10000,4.3846154,13,meryzh17@gmail.com
Flash speed hero: jeux de simulation de crime,Game Hippo Studio,,Lifestyle,1000000,4.441624,2107,freeopenworldgames@gmail.com
Premise,Premise,http://www.premise.com/,Lifestyle,1000000,3.8833723,52207,support@premise.com
"🌅Journal intime, notes quotidiennes et humeurs",💜 Patatas Bravas,,Lifestyle,500000,4.274953,5440,reflexio.app@gmail.com
Youpijob Jobber,YoupiJob,https://youpijob.com,Lifestyle,1000,4.3333335,45,contact@youpijob.com
Back Market,Back Market,https://www.backmarket.fr/,Lifestyle,100000,3.28,359,feedbackapp@backmarket.com
Valloire Habitat,Force-Interactive,https://www.valloire-habitat.com/,Lifestyle,1000,3.1666667,6,communication@valloire-habitat.com
One Click Tarot,ONE CLICK TAROT Sàrl,http://oneclicktarot.com,Lifestyle,100000,3.98,396,admin@oneclicktarot.com
urchinK - Tattoo Art Gallery,urchinK,https://urchink.com,Lifestyle,1000,4.756757,37,contact@urchink.com
PassRestaurant by Sodexo,Sodexo Pass France,http://www.sodexoavantages.fr,Lifestyle,100000,2.980198,1028,passrestaurant.spf@sodexo.com
911 camion de pompier réel jeu de transformation,Centaurus Games,http://www.roadsterinc.co,Lifestyle,1000000,3.7820299,6063,jehanzeb.zubair@gmail.com
grand robot de police héros de vitesse jeux robots,Centaurus Games,,Lifestyle,100000,4.89,326,centaurusgamerz@gmail.com
Stickman Police Chase Gangster Hero Prison Escape,Games Astra,http://www.gamesastra.com,Lifestyle,5000,0,0,gamesastrastudios@gmail.com
robot de police volant héros d la corde crime city,Falcon Gamerz,,Lifestyle,100000,4.7,340,falcongamerz2019@gmail.com
Trouvez direction de Qibla,Quran Reading,http://www.quranreading.com/,Lifestyle,10000000,4.449798,169360,apps@quranreading.com
Royal Canin & Moi,Royal Canin France,https://www.royalcanin.fr/,Lifestyle,5000,3.413793,29,support@royalcanin.com
Us Super Hero Vegas Vice Town Gangstar Crime City,ArmyGamly LTD,,Lifestyle,500000,4.22,543,armystickman@armygamly.com
Yodha My Astrology and Zodiac Horoscope,Yodha,http://www.yodha.us,Lifestyle,100000,4.759518,25889,support@yodha.us
Application de vibration pour les femmes,Vtro Studio,,Lifestyle,1000000,3.827674,12251,vtrostudio@gmail.com
Pray.com,Pray,http://pray.com,Lifestyle,100000,3.9615386,3936,purpose@pray.com
arc en ciel Licorne Vase Fabricant - Gelée Jouet A,Hello-Game,,Lifestyle,100000,3.75,503,hellogames1977@gmail.com
jeux de réservoir robot: tir d'hélicoptère volant,Fun Extreme Games,http://www.funextremegames.com,Lifestyle,100000,4.516854,89,funextremegames@gmail.com
LMK: Anonymous Polls for Snapchat,Rubyspark Labs,https://onlmk.com,Lifestyle,500000,4.497436,5883,lmk@rubysparklabs.com
WedShoots,Wedding Planner S.L.,http://www.wedshoots.com/,Lifestyle,1000000,4.5577397,20421,info@wedshoots.com
Fossil Hybrid Smartwatches,"Fossil Group, Inc.",http://www.fossil.com,Lifestyle,1000000,4.36323,31469,fossilq@fossil.com
Atelier de réparation de garage Stickman,Gig Big Games,,Lifestyle,500000,3.67,731,feedbackofgigbig@gmail.com
Horoscope,Nikola Kosev,http://android-horoscope.com,Lifestyle,1000000,4.522146,115758,nikola@kosev.net
"Daylio - Journal intime, Traqueur d'humeurs, Notes",Habitics,https://daylio.net,Lifestyle,5000000,4.7099977,283135,hello@daylio.net
Recettes Régime Pour maigrir rapidement,MasterLbrik,,Lifestyle,50000,4.03,197,lbrik159@gmail.com
HalalOuPas - Scan de Produits Halal,HarragaStudios,,Lifestyle,50000,4.35,800,halaloupas.contact@gmail.com
héros vitesse flamme: héros de flamme volant Jeux,Brilliant Gamez,,Lifestyle,100000,4.01,317,brilliantstudioz801@gmail.com
Lire à main levée - Chiromancie ✋ Palm Scanner,4 Free Labs Studios,https://4freelabs.wordpress.com,Lifestyle,50000,4.1525426,1225,4freelabs@gmail.com
ambulance robot transformant: sauvetage robot Jeux,Brilliant Gamez,http://www.brilliantgamez.com,Lifestyle,500000,4.36,440,brilliantstudioz801@gmail.com
Superhero Stickman Rope Hero Gangstar Mafia,NaruNinja LLC,,Lifestyle,10000,4.8135595,59,ironstickman@naruninja.com
Gym entraînement aptitude magnat 3d,Tap2View,,Lifestyle,10000,3.7128713,101,umardilawar32@gmail.com
Mountain Drive Climb 4x4,5 Years Ago,,Lifestyle,100000,4.11,245,5year.feedback@gmail.com
Flying Police Car Robot Hero: Robot Games,Falcon Gamerz,http://www.falcongamerz.com,Lifestyle,1000000,4.4195404,1878,falcongamerz2019@gmail.com
atv quad vélo fusillade: chameau robot Jeux,Brilliant Gamez,,Lifestyle,500000,4.5,378,brilliantstudioz801@gmail.com
Mon Journal,WriteDiary.com,https://www.writediary.com,Lifestyle,50000000,4.696401,1018690,support@writediary.com
stickman bank brabery ny police Gun,Panda Gamerz Studios,,Lifestyle,50000,4.67,204,pandagamerzstudios@gmail.com
Stickman Incredible Monster Hero City Rampage,Games Astra,http://www.gamesastra.com,Lifestyle,10000,2.6,5,gamesastrastudios@gmail.com
Bébé Babsy Parlant,Kaufcom Games Apps Widgets,http://www.kauf.com/play,Lifestyle,10000000,4.2273846,156519,info@kauf.com
égyptien Simulateur de trainJeux :Jeux de train,ALP GAMES,,Lifestyle,10000000,3.9756856,35849,info.2bitventures@gmail.com
Ma liste de courses facile,AppQuiz,http://www.edujoy.es,Lifestyle,100000,4.0813007,1244,edujoy@edujoy.es
Neige Hors route Construction Excavatrice,GamePark,,Lifestyle,1000000,4.07,633,feedbackgamepark@gmail.com
ClipClaps - Cash for Laughs,GRAND CHANNEL ENTERTAINMENT LIMITED,http://www.clipclaps.com/,Lifestyle,500000,3.8103683,7626,support@clipclaps.zendesk.com
"toutdonner.com, tout donner tout récupérer gratuit",toutdonner,https://www.toutdonner.com,Lifestyle,1000,0,0,contact.app@toutdonner.com
stickman ninja hero crime gangster jeux superhéros,Centaurus Games,,Lifestyle,100000,4.47,216,centaurusgamerz@gmail.com
Turtle Hero Car Transform Robot Shooting Games,Game Kraft Studios,,Lifestyle,100000,4.91,188,gamekraftstudios@gmail.com
Zamalia,Zamalia,https://web.zamalia.app,Lifestyle,100000,4.3783784,1490,android-app@zamalia.fr
Simulateur de jeu Uphill Bus 2019,ALP GAMES,,Lifestyle,100000,4.41,709,info.2bitventures@gmail.com
Up Astrology - Your Astrology Coach,Vedic Rishi Astro,https://upastrology.com,Lifestyle,5000,4.724138,87,upastrology@gmail.com
Pro Launcher For OS 13,Pretty Girls Day,,Lifestyle,100000,4.14,877,hongnguyen592076@gmail.com
Us Police Monster Truck Robot,Play Menu,,Lifestyle,1000000,4.39,1092,muhammadirfanullah331000@gmail.com
Simulateur d'agriculture de tracteur USA,Bajake Studios,,Lifestyle,100000,4.23,146,bajakestudios@gmail.com
"Supreme Community - Droplist, Restock, News & More",Supreme Community,https://www.supremecommunity.com,Lifestyle,100000,4.33,206,nt@supremecommunity.com
héros moto stickman ville crime jeux de superhéros,Centaurus Games,,Lifestyle,10000,4.96,120,centaurusgamerz@gmail.com
Gardroid - L'app du potager,Dimitri De Kerf,,Lifestyle,100000,4.26,983,gardroid.app@gmail.com
pelle robot transformant jeux-pelle à neige,24/7 Gaming,,Lifestyle,100000,4.923077,91,eddyramzi14@gmail.com
Jeux de chevaux de police américains,Games Astra,http://www.gamesastra.com,Lifestyle,100000,4.61,346,gamesastrastudios@gmail.com
Rentabily,Rentabily,http://www.rentabily.app,Lifestyle,100,0,0,contact@rentabily.app
"Magic Face:face aging, young camera, fantastic app",Star Party,,Lifestyle,1000000,3.4694657,14227,Littleyuloong@gmail.com
المسبحة الالكترونية,Trk Studio,http://www.afacantayfa.com,Lifestyle,100000,4.861272,1806,trkstudio@hotmail.com
Komodo Dragon Transform Robot: Tournage de robots,Fighting Gamerz,,Lifestyle,100000,4.391892,74,shinnyappstudio@gmail.com
"Vibrator - Strong Vibration Massager, Relax Body",HyperHype,,Lifestyle,10000,3.95,80,hyperhype.apps@gmail.com
Battle Royale Fonds d'écran,Emitter Of hope,,Lifestyle,10000,3.92,50,emitterofhope@gmail.com
Prison Prison Échapper La survie Mission,Iron Bolt Studio,,Lifestyle,50000,3.73,147,feedbackironbolt@gmail.com
Dolby Dimension™,Dolby Laboratories Inc.,http://www.dolbydimension.com,Lifestyle,500000,3.4857142,1474,productsupport@dolby.com
héros de feu volant marque de robot jeux de robots,Awesome Games Studios,https://www.awsomegamestudios.com,Lifestyle,100000,4.14,467,awesome.gamez.studioz@gmail.com
Parlant Babsy Baby Jeux Noël,Kaufcom Games Apps Widgets,http://www.kauf.com/play,Lifestyle,100000,4.47,393,info@kauf.com
simulateur d'évasion de santa noël fou: jeux 2020,latest free games,,Lifestyle,10000,3.5,6,GamingStudioLGF786@gmail.com
Light Speed Hero Robot Rescue Mission,Game Corner,,Lifestyle,50000,4.84,125,mhmmdtlhlys@gmail.com
Bonne fête : Un jour un prénom,InSyncApp,http://www.insyncapp.com,Lifestyle,10000,4.18,173,didier.gayraud@gmail.com
